in_0,in_1,in_2,in_3,in_4,out_0,out_1
0.3013518651210333,-0.012473496802467177,0.6424617273746022,0.06188595708466416,-0.14165844151421628,-0.4914745278560799,0.7196271763847567
0.3744991745209497,0.0014938629697401876,0.7541240824529998,0.058837637707088164,-0.13023996154170575,-0.5577793146721335,0.8678655802225125
0.3054156423789204,-0.0517858522560058,0.6476173245428348,0.08796902588276018,-0.1175551720906481,-0.5100163090837156,0.7184608496932781
0.3980794659657818,0.025218416251459035,0.7884706520570862,0.06868339677118754,-0.1269329141740958,-0.5802111206515511,0.9420402593444918
0.3157547241810655,-0.04590217004432418,0.6038555283301364,0.06968959806083637,-0.12173873614462545,-0.45881048350303494,0.6774735368818695
0.33172474020094134,-0.028214394751309158,0.5937203297145157,0.06463037817916502,-0.10999285630331196,-0.4383295201011705,0.6936280033733793
0.33748206606774983,-0.08415576043608468,0.6797722345044007,0.08467294875446145,-0.11767057344307422,-0.5289776862211311,0.7310078639634098
0.4017851789259384,0.010373190559837132,0.6781183104949139,0.08074330069980666,-0.1112075736702462,-0.48849149141519294,0.8556095272845063
0.3023967166334854,-0.04140708967842848,0.713060357855271,0.07237480141212106,-0.12416285176628829,-0.56037003305448,0.7635995635765029
0.3670877963713594,0.020326079979958153,0.605848220083452,0.08357783425445028,-0.1161388662806838,-0.4385173504774085,0.7865507594383144
0.3199943438633804,-0.07374076958748003,0.7054888816242582,0.08899359472961005,-0.12350264576285183,-0.559138632113943,0.753380370934835
0.3319649259494187,-0.07797028966093611,0.6116410042495009,0.06749203649865267,-0.14304270102798136,-0.464443619651675,0.657224233766815
0.3294711064980367,-0.03325432825798307,0.6463935009131615,0.0688289877866321,-0.10290433484032514,-0.48742775337706273,0.735443109273959
0.40013752327888813,-6.444070921707248e-05,0.6741202662623602,0.09469999924568177,-0.13794542202739218,-0.4955359498399434,0.848510453749863
0.3316240971343296,0.017775443483554393,0.8103398057689453,0.0641987976388521,-0.10825465483733772,-0.6217636726567726,0.9116236616099146
0.3129191782731501,-0.06114026987205261,0.6902898894900911,0.0927451175545422,-0.1203578006995619,-0.5482924431195957,0.7525833838448598
0.28937201720843725,0.034478668811692224,0.6169859048425238,0.07518712510032852,-0.13278669813546934,-0.4728816692369849,0.7495073470815866
0.3537188853766797,-0.07357363899118542,0.7607147581121982,0.0679845168175892,-0.12742198555638964,-0.5854041728439768,0.7990996056981897
0.3815048619476673,-0.07614498439659588,0.7192932893088608,0.09530196708095,-0.11720445454460429,-0.5509625975724451,0.807418068286313
0.4033177712168919,-0.04550381841764717,0.7635190066358826,0.09375610977734977,-0.13476944588455056,-0.5780847821626129,0.8800964655118219
0.39420675127658555,0.012030071130663693,0.5581645816150168,0.07275919939833736,-0.10007636275907188,-0.3814042078075103,0.750664355536378
0.3624653854164736,-0.07026505958154552,0.5572238157745378,0.08402334092942022,-0.13412510951190057,-0.41130139756555445,0.6562432547305892
0.4046056792438634,0.03749523186646939,0.6101002807210119,0.07887404659476555,-0.10911883724012099,-0.4231672039199492,0.826477194062001
0.33178166278647414,0.030183187089419663,0.6759992952998429,0.08668000034643639,-0.12448920814950397,-0.5140025222979812,0.8316488021894959
0.4058909324615916,-0.06311505836605223,0.5641488823617468,0.09413065942291918,-0.1252514996268215,-0.4041695270707417,0.7064734335192075
0.3556918797148087,0.012000634172998136,0.7816838703643758,0.08738421237305191,-0.13811442917455577,-0.6014699151318196,0.9125630899505545
0.35194426089652814,0.014832957576391463,0.7366800242656789,0.07052998326694176,-0.10460055331454954,-0.5526458464513764,0.8684404826889156
0.3528903866892257,-0.038958732328070164,0.541716818920168,0.09230082948090264,-0.13333923153713836,-0.4009124082039492,0.6747365303016762
0.35684477956955896,0.033421310670457706,0.6226502689791138,0.08397718880656976,-0.13921404321158157,-0.45728375522452963,0.8014188234970367
0.3325313600430786,-0.03751588650790175,0.658842348335319,0.07305865361362343,-0.1294299402939409,-0.5017557727691173,0.7415315040141931
0.3366057527628408,0.039705606877887545,0.6902440648532838,0.09964213323450533,-0.10739061131937491,-0.5281366011238315,0.8705109158881638
0.2907253786995804,-0.0353765251240395,0.5515996011576482,0.08187270110615552,-0.10958544655503523,-0.42572555376266474,0.6432855381841759
0.3169255592143764,-0.07775570568749869,0.6793869280197589,0.08671587659265736,-0.13769324116404436,-0.5379697620944188,0.7215002545601079
0.35579844909066144,-0.024722232318352456,0.6341932173671875,0.10475341628885881,-0.12638714347838392,-0.4842435342180496,0.7774006339437306
0.32862463958883836,-0.03867919129096847,0.570751743584153,0.07048373962974659,-0.11034417412541252,-0.42350712834595633,0.6686062245713557
0.33515299100024787,0.027936208923913866,0.6112882413615892,0.10539560402609303,-0.10192134984166948,-0.4633068764828137,0.8012001761390969
0.36177852767411967,-0.07589032930924423,0.6983404171766515,0.09721570492603998,-0.11549200157716494,-0.540715924688031,0.7806296989797994
0.3549496771290589,-0.07987445105052544,0.7011811618997326,0.07229827112342918,-0.10564586854525836,-0.5339469780951182,0.7544701797820341
0.36429696473781403,0.04169749284948037,0.6473549073362836,0.09965626708170222,-0.13704587257872367,-0.4821723260540041,0.8484412773194699
0.38682832748254203,-0.00642441806102221,0.615790661047846,0.08407375229562136,-0.1333836434495753,-0.4449520040260759,0.778520845239451
0.38745903736406656,-0.06731237138455173,0.5730356810518236,0.09806286180116514,-0.11039425215356222,-0.4201219836899431,0.7051144939865576
0.2908102822664853,-0.04382311149965464,0.6255918516566259,0.08371817467291982,-0.10791191221578521,-0.49240662725403633,0.697288469319095
0.37030245684328716,0.0015681486340234437,0.6165744998729659,0.0799865093793212,-0.10479765216009163,-0.44667984309758985,0.7788626177450796
0.3397925277900058,0.035745537305929526,0.5055652643709585,0.08589905180946893,-0.11406923436358031,-0.3597126135288469,0.7055808312800051
0.38004584401301544,0.02258853716466915,0.6637041402184334,0.07929289859126569,-0.11938905365215785,-0.482324021565777,0.838848828097556
0.3792823511773007,0.035542309265146,0.6510644274772522,0.08909745360462389,-0.10094517357304454,-0.472957378302398,0.8531543553866641
0.29324083456963196,-0.01920896517202755,0.5118855525014006,0.09459541764502229,-0.13274905548011404,-0.39550661504436807,0.634408436615282
0.35347697719577365,-0.03468122974513742,0.4816679085414752,0.08604829963539991,-0.11473960358182723,-0.3431577815794819,0.6288951906935678
0.3864995632435142,-0.06995524696517474,0.6110058177578693,0.09743658367687012,-0.13343164439831745,-0.45558330824823046,0.7272005307699855
0.33755040688901516,0.027863412684842236,0.6195051849203189,0.08711862851623302,-0.12990687474557366,-0.46325087625883826,0.7866133757769646
0.39865401439527437,0.028312645642446364,0.43839163732445807,0.10930105825265365,-0.11158053558239497,-0.2904700273804698,0.7025319167051488
0.36066905915432,-0.029881700897880597,0.6143575921122421,0.10660628238491685,-0.11070273987405295,-0.46538524811543697,0.7646259306529561
0.3241457824004826,0.022995432300511723,0.6017323325276719,0.09792912495067739,-0.1344555017368626,-0.45872521230842683,0.7682470391906796
0.2958765833951066,0.024820601510204682,0.5487014606116072,0.10274435527114203,-0.11792943981713612,-0.4235730181453017,0.7175485428238749
0.3680314352201194,-0.06389491874491461,0.4527866888071211,0.08919992806162272,-0.12727794667088774,-0.31871223309467206,0.5874036061663359
0.28397209719674327,-0.02140019516736458,0.5627973605916268,0.10998612140306961,-0.1282123378979147,-0.4507140251103746,0.6827401563290247
0.3963673029690973,-0.056024999505798465,0.42126471202448335,0.10331990794009675,-0.10175020816372107,-0.28403596468769615,0.6051388343537759
0.34571156030909156,-0.043670133631969206,0.6245299706267831,0.10131120986748783,-0.10715816643960163,-0.4790117170122485,0.7466668569708728
0.3935843692422103,-0.014695202246122255,0.5112283664238971,0.08209198125284638,-0.11994957956209006,-0.3499261834282163,0.6915513694239683
0.28832824434556154,-0.06176369792621493,0.4561853357199625,0.08234577413344123,-0.09759795704765215,-0.34581911622419315,0.5430358023309512
0.3098999538294235,-0.04258602906076577,0.6284933665963398,0.09788804370055657,-0.12472183706760691,-0.49550991178078724,0.7218378590989205
0.2969978358160039,0.041150243944283425,0.5697543021313402,0.0991164939804358,-0.12332917368953383,-0.4381502457001105,0.7460598504812116
0.29692793147162044,0.024603926003854526,0.40290174242610416,0.11121584484717323,-0.11935872483432111,-0.2994661251934992,0.6075344636945664
0.3860752457662299,0.03986715924219168,0.5237383251685152,0.08771866874724392,-0.11663791066040506,-0.3587895313490133,0.7538409399045766
0.2898027937261276,-0.0606881289762001,0.4066281770491871,0.10272631454177346,-0.10288047471039262,-0.3115754540152804,0.5222693175994481
0.28898703507904133,-0.04113936663278684,0.3693257184732741,0.10893948782368108,-0.10921672317306559,-0.27995234221577103,0.5141606888440023
0.3196054880039884,-0.018921865409576105,0.5313064029273881,0.0992867884899918,-0.0883826651523035,-0.40140525647205333,0.6805157185032773
0.3778837944864437,0.015652183286312706,0.4540916964289884,0.0910809956840222,-0.09050995800477,-0.3036148618344276,0.6785427307758565
0.3282222415988316,-0.013021507518092102,0.45191590938647047,0.11563678906036652,-0.12392625934038752,-0.33812735899996443,0.6343682248630226
0.28947514547659065,0.031074648506178446,0.3609164115545858,0.10471150710592517,-0.09852068527274979,-0.25997625546111175,0.5736265991350339
0.32974072136529964,0.007921437370283911,0.42068884404113815,0.09873880729356402,-0.1141712834513233,-0.298782479931124,0.6163963621844554
0.3088074440719596,0.01405814258697777,0.4273562051254967,0.10319655978773398,-0.0931055573572803,-0.31211827133781894,0.6231725874932736
0.3248969138992844,-0.0003952853369545332,0.38149478347237886,0.10081019490833917,-0.09859623035225737,-0.26712844847156075,0.5791912531317476
0.27106320176549936,0.01467536726123527,0.4282362285926907,0.12149529048266834,-0.09571770939906858,-0.33566885288511966,0.6171787647012745
0.29745360676570504,-0.033446376867299996,0.32951710899914666,0.11225179042150128,-0.11263038996055941,-0.24266275826736775,0.4966814073428463
0.31635475842558414,-0.028484424057386003,0.4911282709930513,0.09658988590055237,-0.127546876839343,-0.3704194741380882,0.6261892542547535
0.2885260501145379,0.018738301482826902,0.328157041344929,0.09928012161715213,-0.12653202870907554,-0.2328760701321002,0.5240508451522333
0.36162673816824387,-0.0021912633502982615,0.34614774680115656,0.11562190447189932,-0.09814968080760667,-0.2294814111506874,0.5852060505991139
0.3777785061533449,0.05955587782964935,0.3535109898581769,0.1085553482573591,-0.11131834190776903,-0.219358357390859,0.6495946487783557
0.36218735706686445,-0.018483638169831233,0.3476964938437801,0.11200689644350076,-0.1112395163206755,-0.23212033753900618,0.565468095414197
0.36698111750279033,-0.042653380776075785,0.47828121487291525,0.11356662516051672,-0.09323929709912482,-0.347358595940166,0.6566952554054576
0.2989839721839276,0.014207717736694537,0.3378537817724222,0.09290230437764524,-0.11878226287923259,-0.23450028288691063,0.5300005034695248
0.3297920875914458,-0.02667784746564138,0.45966405441150254,0.112496257143773,-0.11828143189766789,-0.34425997249914164,0.6272037910070446
0.3153142182434439,-0.016349256193130733,0.4012821533562316,0.10642896881842209,-0.0918391940159253,-0.29229168400608163,0.5809108757658176
0.3474311283995062,0.023135308903666555,0.42705257815499503,0.09503030672671653,-0.10391457033788257,-0.29319074905623044,0.645543968671641
0.254638506429649,-0.0317946738462545,0.27160213674635414,0.10459167129292174,-0.10840525517922228,-0.20383693025323377,0.41889067222261966
0.2638372738351066,-0.0035547290814483276,0.2596175722261948,0.10650654425428956,-0.11591319299068216,-0.18758096430452387,0.4414046751618012
0.24863224496282818,-0.021884004201487936,0.2172190962763835,0.11138809986289339,-0.09333232850290195,-0.15911035842948767,0.38990915728179554
0.26901441349637595,0.01583750152596415,0.27681040668070317,0.12388407643664454,-0.08431339359271346,-0.20379706449509638,0.4992334660405582
0.32538604209692756,0.03642487774185494,0.20638056689599202,0.11566811831407478,-0.08347573075977176,-0.1143036159987962,0.48912399304824666
0.3007910158936228,-0.046733480762500425,0.22514839833140446,0.11145477974326298,-0.12196301937232992,-0.15204758647712185,0.3992280998867328
0.34710428663231035,-0.036404743322961584,0.29156561152105015,0.11546107582148694,-0.09491541936492592,-0.19132656641508305,0.500682613352631
0.32757827516169546,0.0016535562607799888,0.2921865434376292,0.1024673202122,-0.12105261889309112,-0.19005764130096167,0.5072354355700429
0.30434393894614997,0.04193755381245709,0.39269694656686743,0.11406931927167054,-0.11766969723487695,-0.28662818668313855,0.623029014139707
0.35002776097954674,0.025428372673625937,0.36201890290403144,0.10371946153259118,-0.09693135721409961,-0.2384203124626548,0.6061270736921451
0.3483177201055193,0.0584280964470809,0.3796646625645837,0.10082833524555979,-0.11143959120940887,-0.2498861307379904,0.6444171470471183
0.33183761909932374,-0.006667039583184533,0.2831190931093444,0.11545764104384211,-0.10253594781681838,-0.18625621529130124,0.5105604155913678
0.3491727412914417,-0.04023952542311148,0.25700690590726294,0.12485650559543267,-0.10318486659555429,-0.16577701842325965,0.47719381083561085
0.33006115598740615,-0.007973306802085429,0.12890546289945298,0.13048224046565118,-0.11691128028592998,-0.06001858691429399,0.3941367614216711
0.2869403011436443,-0.008168373489839443,0.30542210145180004,0.09978216402304721,-0.07713390944449743,-0.21359468768937323,0.49066457492266086
0.25089245984858305,-0.0476985243189413,0.17847735157552708,0.11278707732560235,-0.0776316269758365,-0.12720313168093786,0.3405250587893299
0.29295809471051826,-0.00690603832905123,0.17544717436961862,0.11607660022760163,-0.0877369796917504,-0.1056415180382727,0.4030210553337218
0.32164318224599314,0.0014979166921079432,0.09694259340534699,0.10862481523279006,-0.09620376055451622,-0.02213864898661366,0.35656288803476444
0.2812078230970536,0.06757105681484539,0.2580432517879426,0.10625095711104526,-0.10634269628340993,-0.16934904504983023,0.5191834205531747
0.25992682839936126,-0.008937640286122438,0.12920227556650665,0.1321620592507671,-0.10885318030008041,-0.08685736369489969,0.3533708491857175
0.31823236870278665,0.016078323119843013,0.29277320501286896,0.1330661645544569,-0.09858619649576439,-0.20467537609855502,0.548056642197575
0.28580068641204087,-0.0354622277057938,0.14846383196671836,0.12407241943479375,-0.08552941591248435,-0.09203688477950275,0.3578350143083384
0.22111417044380524,0.03578606226668941,0.19822749088429548,0.11462134697865087,-0.07330624007326307,-0.1450556230526499,0.4187013036378566
0.2834935476064724,0.028730439526022267,0.21680533020224352,0.11582500840149776,-0.10193945036082888,-0.14165072884391,0.46061045798209294
0.2634034312953518,0.0626240080322553,0.08944881243726942,0.12137685213743435,-0.10850344087834483,-0.03611330777579319,0.3805502458645028
0.32195809964116157,0.060641072302656626,0.25509285901782724,0.11828949558828282,-0.10507437029449916,-0.15792272806514288,0.5467301986337639
0.29597061411424247,-0.01170969451706132,0.23422667287232185,0.11645534268339457,-0.08714544821588453,-0.15680518548118183,0.44837693703056575
0.28497012892459944,-0.03003816037025291,0.20388613114909654,0.12961036969535078,-0.0792368975060999,-0.14229911344561405,0.41357696139014904
0.3195844473133876,-0.02583680339613304,0.08204353872150247,0.10965716442889836,-0.10235840334230815,-0.014449723116767054,0.3173085942592158
0.2138330156973366,0.0227729585792932,0.023680367855689357,0.11192392591638262,-0.07833418782630093,0.004341671249423407,0.2574160932504216
0.22510759090690396,0.06590739475338771,-0.02444644642510082,0.11599819640564958,-0.09001087239135062,0.05371868147198084,0.2669828300061307
